PLAYER_NAME,WINNING_TEAM,LOSING_TEAM,label,prediction
Corey Benjamin,Bulls,Nets,2,6.0771859598198255
Corey Benjamin,Bulls,Cavaliers,8,6.022811456004884
Randy Brown,Celtics,Clippers,10,6.17058504538829
Randy Brown,Celtics,Nets,6,6.3163731595174895
Randy Brown,Celtics,Heat,4,5.254092714021468
Randy Brown,Celtics,Timberwolves,12,7.471642062025204
Randy Brown,Celtics,Bulls,2,6.964142665204474
Randy Brown,Celtics,Hawks,6,8.36528099081346
Bryant Reeves,Grizzlies,Hawks,2,8.011296494692058
Bryant Reeves,Grizzlies,Wizards,18,9.95854817031853
Bryant Reeves,Grizzlies,Bucks,16,10.583464273426944
Bryant Reeves,Grizzlies,Nets,8,7.972682541495306
Bryant Reeves,Grizzlies,Clippers,8,6.941923197235656
Allan Houston,Knicks,Wizards,18,19.727691381512805
Allan Houston,Knicks,Bucks,24,21.689128761060033
Allan Houston,Knicks,Warriors,7,20.07206726688872
Allan Houston,Knicks,Magic,5,20.351032637923794
Allan Houston,Knicks,Raptors,9,18.765492244988856
Allan Houston,Knicks,Spurs,31,21.434591639300955
Allan Houston,Knicks,Heat,12,19.40459405201803
Allan Houston,Knicks,Celtics,8,21.113069156503606
Christian Laettner,Mavericks,Wizards,11,8.836301320246807
Christian Laettner,Mavericks,Bulls,10,9.168066348399392
Christian Laettner,Mavericks,Nuggets,6,8.228720614454005
Christian Laettner,Wizards,Pistons,11,9.299668758607837
Raja Bell,76ers,Pacers,3,4.002346802195039
Sean Elliott,Spurs,Timberwolves,6,8.842555040516277
Sean Elliott,Spurs,Jazz,9,7.75032834048131
Sean Elliott,Spurs,Rockets,13,7.3500031045930285
Sean Elliott,Spurs,Rockets,9,8.951304048146156
Sean Elliott,Spurs,Grizzlies,1,7.518644621300794
Sean Elliott,Spurs,SuperSonics,2,8.965489752066915
Sean Elliott,Spurs,Nuggets,9,8.294866843801366
Sean Elliott,Spurs,Nuggets,12,9.4430428943487
John Starks,Jazz,Nets,18,10.694851892049197
John Starks,Jazz,Grizzlies,8,10.501782126065436
John Starks,Jazz,Pacers,19,11.734278934966653
John Starks,Jazz,Pacers,12,11.226779538145923
John Starks,Jazz,Warriors,6,10.2771912588453
John Starks,Jazz,Knicks,16,11.109362831858235
John Starks,Jazz,Warriors,9,10.593195736379698
John Starks,Jazz,Clippers,9,11.602676524758209
Fred Hoiberg,Bulls,Wizards,16,12.826338232185108
Jamal Crawford,Bulls,Hawks,2,6.0736619102945735
Jamal Crawford,Bulls,Cavaliers,2,5.518880861619282
Kelvin Cato,Rockets,Clippers,9,5.666539431172335
Kelvin Cato,Rockets,Spurs,5,6.268602131702188
Kelvin Cato,Rockets,Timberwolves,4,6.588549767802103
Mark Strickland,Nuggets,Clippers,10,8.399636989926535
Rodney Buford,76ers,Hawks,2,5.896148370813927
Rodney Buford,76ers,SuperSonics,8,7.703129937574147
Rodney Buford,76ers,Pacers,5,7.7220401815871895
Raef LaFrentz,Nuggets,Clippers,8,14.094935247868328
Raef LaFrentz,Nuggets,Grizzlies,6,14.642623444583243
Raef LaFrentz,Nuggets,Hornets,20,14.403846873442347
Raef LaFrentz,Nuggets,Grizzlies,22,16.1438430791643
Raef LaFrentz,Nuggets,SuperSonics,7,16.928733000322673
Raef LaFrentz,Nuggets,Hawks,6,13.596103549705404
Kevin Edwards,Grizzlies,SuperSonics,2,5.755985747978116
Kevin Edwards,Grizzlies,Clippers,7,6.2248711916020945
Kevin Edwards,Grizzlies,Warriors,6,6.772559388317006
Gary Trent,Mavericks,Trail Blazers,2,6.1409710124434085
Gary Trent,Mavericks,Nets,2,6.924286086904356
Nick Van Exel,Nuggets,Spurs,27,19.90593466059208
Nick Van Exel,Nuggets,Clippers,13,20.95402940216735
Nick Van Exel,Nuggets,Bucks,18,21.777533276522476
Nick Van Exel,Nuggets,Jazz,25,19.628544136254437
Nick Van Exel,Nuggets,Warriors,17,18.297540865078577
Nick Van Exel,Nuggets,Pacers,35,19.082430786236955
Patrick Ewing,SuperSonics,Clippers,16,9.023520958970273
Patrick Ewing,SuperSonics,Trail Blazers,6,10.431752136539643
Patrick Ewing,SuperSonics,Kings,12,9.24653697949298
Patrick Ewing,SuperSonics,Grizzlies,10,11.45541862883891
Patrick Ewing,SuperSonics,Clippers,11,11.702862898637612
Patrick Ewing,SuperSonics,Nets,18,10.709142660877287
Patrick Ewing,SuperSonics,Bulls,14,9.92425273971891
Patrick Ewing,SuperSonics,Trail Blazers,8,10.054280303229923
Patrick Ewing,SuperSonics,Bucks,15,11.025147138411683
Patrick Ewing,SuperSonics,Bucks,9,10.099987108387054
Todd Day,Timberwolves,Grizzlies,11,5.8643695756716845
Todd Day,Timberwolves,Bucks,7,6.080292744234011
Jerome Williams,Pistons,Raptors,6,6.831928962598383
Jerome Williams,Pistons,Wizards,7,5.846876423495866
Jerome Williams,Pistons,Nets,15,7.6325794343749465
Jerome Williams,Pistons,Nets,10,6.5458707396029325
Brian Cardinal,Pistons,Hawks,4,7.937112043096807
Matt Bullard,Rockets,Heat,9,6.630342504394456
Matt Bullard,Rockets,Mavericks,12,8.586261878678734
Matt Bullard,Rockets,Cavaliers,6,7.808464809480732
Matt Bullard,Rockets,Warriors,9,8.893598657555323
Matt Bullard,Rockets,Hawks,8,8.50036627362742
Matt Bullard,Rockets,Nuggets,5,7.940067219689176
Matt Bullard,Rockets,Timberwolves,9,8.360096164761167
Sean Colson,Rockets,Timberwolves,3,2.581614156382809
Jamal Mashburn,Hornets,Raptors,25,21.240884106796695
Jamal Mashburn,Hornets,Pacers,26,21.691640687934395
Jamal Mashburn,Hornets,Clippers,17,21.591559378962327
Jamal Mashburn,Hornets,Celtics,20,22.067537674546685
Jamal Mashburn,Hornets,Knicks,31,20.14313940149878
Jamal Mashburn,Hornets,Bucks,32,22.49938401167134
Jamal Mashburn,Hornets,Warriors,16,21.853189352681785
Jamal Mashburn,Hornets,Pacers,24,20.44338332841499
Jamal Mashburn,Hornets,Celtics,21,22.17628668217656
Morris Peterson,Raptors,Knicks,2,7.59250933085054
Morris Peterson,Raptors,Warriors,2,10.031499852679552
Morris Peterson,Raptors,Pacers,2,9.708402523184777
Morris Peterson,Raptors,Warriors,12,10.724976163523667
Morris Peterson,Raptors,Hawks,17,9.99997875144318
Morris Peterson,Raptors,Cavaliers,5,9.448347396162745
Morris Peterson,Raptors,Magic,4,10.356172028871761
Morris Peterson,Raptors,Bulls,5,9.33959838853287
Morris Peterson,Raptors,Pistons,4,9.170956871825101
Morris Peterson,Raptors,Wizards,20,9.371119489769242
Brian Grant,Heat,76ers,9,14.918598444500745
Brian Grant,Heat,Jazz,21,15.025772605433197
Brian Grant,Heat,Nuggets,12,15.77204857339482
Brian Grant,Heat,Pacers,13,15.233028075337714
Brian Grant,Heat,Wizards,4,16.12666700412597
Brian Grant,Heat,Pistons,16,17.289028758594064
Brian Grant,Heat,Warriors,16,15.010012054815007
Brian Grant,Heat,Nets,19,13.902024804161854
Brian Grant,Heat,Cavaliers,6,15.233028075337714
Brian Grant,Heat,Bulls,11,16.072292500311033
Brian Grant,Heat,Celtics,18,16.64992695156489
Brian Grant,Heat,Magic,9,16.43400378300256
Rodney Rogers,Suns,Trail Blazers,16,12.768983614408818
Rodney Rogers,Suns,Rockets,18,13.22525820080947
Rodney Rogers,Suns,Hawks,14,11.46950144446933
Rodney Rogers,Suns,Bulls,17,11.339473880958316
Rodney Rogers,Suns,Hawks,15,12.015614794486815
Rodney Rogers,Suns,Nuggets,18,12.13854950603745
Rodney Rogers,Suns,Hornets,2,12.925014273893257
Rodney Rogers,Suns,SuperSonics,12,13.53259497968606
Rodney Rogers,Suns,Kings,20,11.694092311689467
Rodney Rogers,Suns,Jazz,14,12.624770346977044
Derrick Coleman,Hornets,Cavaliers,4,9.23008643370294
Derrick Coleman,Hornets,Hawks,6,7.365580669732925
Derrick Coleman,Hornets,Pacers,14,5.19531297358375
Nick Anderson,Kings,Cavaliers,3,3.529167285663105
Nick Anderson,Kings,Warriors,5,3.7718870153695185
Nick Anderson,Kings,Wizards,5,2.693846019255309
Nick Anderson,Kings,Nets,3,5.4047090601590195
Jake Tsakalidis,Suns,Grizzlies,10,6.1434211365992795
Jake Tsakalidis,Suns,Pistons,9,5.904644565458387
Jake Tsakalidis,Suns,Warriors,4,5.537415277503907
Jake Tsakalidis,Suns,Jazz,9,5.237171350587698
Jake Tsakalidis,Suns,Nuggets,6,5.744670747408428
Jake Tsakalidis,Suns,SuperSonics,9,5.607550331937034
Jake Tsakalidis,Suns,76ers,12,4.475134832007885
Jake Tsakalidis,Suns,Lakers,8,6.213556191032406
Jake Tsakalidis,Suns,Hornets,4,6.531135515264236
Jake Tsakalidis,Suns,Cavaliers,2,6.669830777433056
Otis Thorpe,Hornets,Spurs,6,3.230991007825061
Otis Thorpe,Hornets,76ers,6,3.1466702494711782
DerMarr Johnson,Hawks,Wizards,7,5.478024214093878
DerMarr Johnson,Hawks,Knicks,4,4.678948589014745
DerMarr Johnson,Hawks,Celtics,2,5.095034375521212
DerMarr Johnson,Hawks,Cavaliers,4,6.873644534439915
Sean Rooks,Clippers,Rockets,2,4.360750730792816
Sean Rooks,Clippers,Warriors,7,6.445122821890678
Sean Rooks,Clippers,Rockets,3,6.17639999621084
Sean Rooks,Clippers,Bulls,2,6.244960203946537
Sean Rooks,Clippers,Warriors,6,6.9155831122120865
Tony Massenburg,Grizzlies,Warriors,2,8.745917633942426
Tony Massenburg,Grizzlies,Trail Blazers,13,7.720676294945726
Popeye Jones,Wizards,Cavaliers,2,3.581493108896039
Anthony Carter,Heat,Trail Blazers,8,6.82411308873273
Anthony Carter,Heat,Pacers,2,8.15511635990859
Anthony Carter,Heat,Cavaliers,2,7.047129109255437
Anthony Carter,Heat,Pistons,6,6.994329452137926
Anthony Carter,Heat,Grizzlies,17,7.370226438750212
Anthony Carter,Heat,Bucks,8,7.440361493183339
Eddie House,Heat,Magic,2,6.771766344399598
Eddie House,Heat,Wizards,2,6.8048622923334
Eddie House,Heat,Celtics,2,7.47233550720409
Eddie House,Heat,Pistons,2,6.311548599433426
Eddie House,Heat,Raptors,5,6.864754801411291
Eddie House,Heat,Timberwolves,8,5.649593389825686
Eddie House,Heat,Wizards,2,5.8584237064276365
Hersey Hawkins,Hornets,Celtics,10,5.170535896823713
Hersey Hawkins,Hornets,Bulls,5,5.618142784566556
Hersey Hawkins,Hornets,Hawks,2,5.446351574463931
Jon Barry,Kings,Trail Blazers,8,3.8553838120045683
Jon Barry,Kings,Celtics,5,5.639511976186219
Jon Barry,Kings,Mavericks,2,7.249480618397154
Jon Barry,Kings,Clippers,2,5.748260983816097
Jon Barry,Kings,Grizzlies,5,6.786113180036125
Jon Barry,Kings,Trail Blazers,4,5.518152111333013
Laron Profit,Wizards,Hornets,2,3.9178460349419595
Richard Hamilton,Wizards,Celtics,19,22.034580685084862
Richard Hamilton,Wizards,Pistons,21,22.359252861277064
Richard Hamilton,Wizards,Bulls,20,21.62164459197325
Richard Hamilton,Wizards,Hawks,17,22.27493210292318
Eddie Jones,Heat,76ers,26,19.371920965209505
Eddie Jones,Heat,Clippers,22,20.26398504730033
Eddie Jones,Heat,Nets,14,19.094530440871857
Eddie Jones,Heat,Pacers,15,20.794337846699626
Eddie Jones,Heat,Pistons,2,19.633550938928963
Marc Jackson,Warriors,Jazz,20,15.056504216787914
Marc Jackson,Warriors,SuperSonics,18,16.104598958363177
Marc Jackson,Warriors,Clippers,16,14.387456155219795
Shawn Marion,Suns,Hawks,24,18.08089630555195
Shawn Marion,Suns,Nets,15,18.865786226710327
Shawn Marion,Suns,Bucks,10,19.720811202301828
Shawn Marion,Suns,Raptors,11,18.820079421553196
Shawn Marion,Suns,Pacers,25,18.57420999845192
Shawn Marion,Suns,Pistons,18,18.909918185170028
Shawn Marion,Suns,SuperSonics,20,20.143989840768675
Kevin Willis,Raptors,Bucks,2,11.04097868949654
Kevin Willis,Raptors,Clippers,19,10.38611633184918
Kevin Willis,Raptors,Nuggets,10,9.694214867702495
Kevin Willis,Nuggets,Rockets,4,10.594946648451128
Kevin Willis,Nuggets,Knicks,8,9.092152167172642
Kevin Willis,Nuggets,Nets,13,9.546851906875865
Kevin Willis,Nuggets,Bulls,18,11.04097868949654
Kevin Willis,Nuggets,Hornets,7,10.32464897607386
Lindsey Hunter,Bucks,Magic,6,11.095458712546957
Lindsey Hunter,Bucks,Nets,10,11.139590671006658
Lindsey Hunter,Bucks,Magic,7,9.478397218375644
Lindsey Hunter,Bucks,Cavaliers,6,9.648613581780843
Lindsey Hunter,Bucks,Spurs,7,11.134072665743709
Lindsey Hunter,Bucks,76ers,8,10.617905570265172
Lindsey Hunter,Bucks,Celtics,14,10.933910047799571
Mike Bibby,Grizzlies,Clippers,11,16.206455027515474
Mike Bibby,Grizzlies,Hawks,13,15.929064503177827
Mike Bibby,Grizzlies,Suns,14,17.35463107806281
Mike Bibby,Grizzlies,Clippers,18,15.691862778734361
Mike Bibby,Grizzlies,Hornets,21,16.129227121121968
Mike Bibby,Grizzlies,Warriors,22,16.083520315964837
Calvin Booth,Wizards,Pistons,2,6.736746248383163
Calvin Booth,Wizards,Hawks,2,5.521584836797558
Calvin Booth,Mavericks,Hornets,3,6.506637375900077
Calvin Booth,Mavericks,Kings,10,7.714705935525302
Calvin Booth,Mavericks,Kings,7,6.222153999602053
Calvin Booth,Mavericks,SuperSonics,9,6.713892845804597
Todd MacCulloch,76ers,Raptors,4,6.265799083253087
Todd MacCulloch,76ers,Magic,4,4.480096072374007
Todd MacCulloch,76ers,Celtics,4,4.518710025570758
Todd MacCulloch,76ers,Hornets,2,4.785858004553166
Todd MacCulloch,76ers,Hawks,8,5.156236985902504
Todd MacCulloch,76ers,Nets,2,5.841045598088812
Todd MacCulloch,76ers,Hornets,4,4.3027868570084316
Todd MacCulloch,76ers,Pistons,8,5.979740860257634
Todd MacCulloch,76ers,Knicks,5,4.480096072374007
Todd MacCulloch,76ers,Bucks,2,6.643270916562805
Todd MacCulloch,76ers,Hawks,2,6.704738272338123
Tony Smith,Hawks,Raptors,4,3.359407003408327
Glenn Robinson,Bucks,Pistons,11,20.294181225755572
Glenn Robinson,Bucks,Cavaliers,21,19.293368136034864
Glenn Robinson,Bucks,Lakers,26,21.642519894247048
Glenn Robinson,Bucks,Spurs,23,20.987657536599684
Glenn Robinson,Bucks,Celtics,10,20.787494918655543
Glenn Robinson,Bucks,Magic,26,21.979802927662583
Glenn Robinson,Bucks,Heat,27,20.987657536599684
Jim Jackson,Hawks,Knicks,19,10.018336438803484
Jim Jackson,Hawks,Nets,7,10.234259607365814
Jim Jackson,Cavaliers,Warriors,2,12.859227043218212
Jim Jackson,Cavaliers,Trail Blazers,15,9.807931275504107
Kornel David,Raptors,Clippers,2,2.983574382939226
Kornel David,Pistons,Warriors,4,2.6289559522080754
Shareef Abdur-Rahim,Grizzlies,Clippers,16,23.402576254480422
Shareef Abdur-Rahim,Grizzlies,Warriors,31,23.950264451195338
Shareef Abdur-Rahim,Grizzlies,Nets,24,23.086571776946023
Shareef Abdur-Rahim,Grizzlies,Bulls,21,22.594832930743486
Shareef Abdur-Rahim,Grizzlies,Warriors,26,22.724860494254493
Wang Zhi-zhi,Mavericks,Hawks,6,7.584428129006451
Mario Elie,Suns,Hawks,5,3.71191728276224
Mario Elie,Suns,Clippers,15,4.52832830515699
Mario Elie,Suns,SuperSonics,7,3.85061254493106
Mario Elie,Suns,Timberwolves,3,5.351832179512119
Mario Elie,Suns,Bucks,6,5.590608750653011
Mario Elie,Suns,Kings,3,3.936508149982373
Nazr Mohammed,76ers,Cavaliers,7,8.36720826310522
Nazr Mohammed,76ers,Grizzlies,6,6.66897570397488
Nazr Mohammed,76ers,Lakers,12,9.100873373843516
Chris Mihm,Cavaliers,Bucks,9,9.041530212997525
Alvin Williams,Raptors,Celtics,2,10.423633244727228
Alvin Williams,Raptors,Cavaliers,5,11.54028819403819
Alvin Williams,Raptors,Pacers,11,11.471727986302497
Alvin Williams,Raptors,Clippers,17,11.18015175804409
Alvin Williams,Raptors,Warriors,10,11.310179321555104
Alvin Williams,Raptors,Pacers,6,10.987081992060329
Alvin Williams,Raptors,Nuggets,10,10.488250293897408
Alvin Williams,Raptors,Pistons,6,11.055642199796026
Alvin Williams,Raptors,Wizards,10,10.377926439570096
Alvin Williams,Raptors,Bulls,15,9.740399479238352
Alvin Williams,Raptors,76ers,16,10.456729192661033
Alvin Williams,Raptors,Celtics,12,11.664797752286255
Alvin Williams,Raptors,Nuggets,9,10.756973119577246
Alvin Williams,Raptors,Nets,15,11.171484059386284
Alvin Williams,Raptors,Nets,23,11.657704900325879
Alvin Williams,Raptors,Magic,14,11.634851497747313
Alvin Williams,Raptors,Bulls,14,10.618277857408422
Alvin Williams,Raptors,Heat,11,10.063496808733127
Sam Cassell,Bucks,Hawks,15,16.27466657416508
Sam Cassell,Bucks,Heat,15,18.507976472787007
Sam Cassell,Bucks,Lakers,23,19.00838301764736
Sam Cassell,Bucks,Cavaliers,16,16.868061576037128
Sam Cassell,Bucks,Mavericks,21,18.23767880040974
Sam Cassell,Bucks,Pacers,21,17.92876717483572
Sam Cassell,Bucks,Hawks,25,18.307813854842866
Sam Cassell,Bucks,Spurs,22,18.353520659999997
Sam Cassell,Bucks,Bulls,38,20.709765270172557
Sam Cassell,Bucks,Kings,33,18.730992493309714
Sam Cassell,Bucks,Raptors,18,18.459119974235016
Robert Horry,Lakers,Grizzlies,8,5.5860087805051535
Robert Horry,Lakers,Warriors,5,6.416605506820661
Robert Horry,Lakers,Spurs,2,6.686903179197927
Robert Horry,Lakers,Mavericks,6,6.695570877855737
Robert Horry,Lakers,Suns,8,6.206200343521282
Robert Horry,Lakers,Hornets,8,5.201444095235058
Robert Horry,Lakers,Warriors,2,5.370085611942825
Robert Horry,Lakers,Wizards,6,5.7247040426739755
Robert Horry,Lakers,Mavericks,4,5.540301975348022
Robert Horry,Lakers,Timberwolves,3,7.333097838187481
Robert Horry,Lakers,Trail Blazers,5,6.456794306714842
Avery Johnson,Spurs,Celtics,7,5.469908329995096
Tim Hardaway,Heat,SuperSonics,6,15.578360927654543
Tim Hardaway,Heat,Hawks,4,14.939259120625366
Tim Hardaway,Heat,Clippers,21,16.263169539840845
Tim Hardaway,Heat,Lakers,22,16.97083155460572
Tim Hardaway,Heat,Rockets,13,16.65482707707132
Tim Hardaway,Heat,Bulls,13,16.86917539893622
Tom Gugliotta,Suns,Clippers,1,7.820569550916822
Tom Gugliotta,Suns,Clippers,10,7.313070154096092
Tom Gugliotta,Suns,Cavaliers,14,8.505378163103131
Scott Williams,Bucks,Mavericks,4,7.705404482422139
Scott Williams,Bucks,Clippers,6,8.165622227388308
Scott Williams,Bucks,Bulls,8,10.177490952184957
Tyrone Nesby,Clippers,Hawks,17,9.357382646541808
Tyrone Nesby,Wizards,Cavaliers,10,7.4715983266906605
Zan Tabak,Pacers,Pistons,6,5.631684826444253
Zan Tabak,Pacers,Cavaliers,5,6.895702736581846
Bobby Jackson,Kings,Grizzlies,10,7.084774065680133
Bobby Jackson,Kings,Suns,8,9.655366997717593
Bobby Jackson,Kings,Timberwolves,2,7.5922734625008665
Bobby Jackson,Kings,Nuggets,18,8.089530313966357
Bobby Jackson,Kings,Raptors,4,7.237655031769716
Derek Fisher,Lakers,Hawks,16,11.284318253011076
Derek Fisher,Lakers,Wizards,10,10.397772176183196
Derek Fisher,Lakers,Jazz,1,2.1911048404734217
Derek Fisher,Lakers,Celtics,4,10.406439874841006
Derek Fisher,Lakers,Timberwolves,19,10.852471915886419
David Benoit,Jazz,Lakers,3,4.007957704628609
David Benoit,Jazz,Nuggets,4,4.589535314447986
David Benoit,Jazz,Grizzlies,4,3.876355294420165
David Benoit,Jazz,Pacers,4,4.601352706500652
David Benoit,Jazz,Rockets,2,5.59349809756355
David Benoit,Jazz,Hawks,2,5.1317055058999514
David Benoit,Jazz,Rockets,4,3.476030058531883
Hedo Turkoglu,Kings,Rockets,16,7.502069401546361
Hedo Turkoglu,Kings,Heat,11,6.8487818905964275
Hedo Turkoglu,Kings,Timberwolves,8,6.833021339978242
Hedo Turkoglu,Kings,Nets,1,8.901632880457917
Hedo Turkoglu,Kings,Warriors,4,6.445306961313285
Hedo Turkoglu,Kings,Hawks,2,5.76207319582441
Hedo Turkoglu,Kings,Wizards,4,8.25701306816579
Hedo Turkoglu,Kings,Raptors,7,6.478402909247091
Hedo Turkoglu,Kings,Lakers,17,6.822778794623002
Hedo Turkoglu,Kings,Trail Blazers,12,6.355468197696453
Detlef Schrempf,Trail Blazers,Warriors,5,7.080660523154393
Erick Strickland,Knicks,Pistons,2,6.496233659606222
Jumaine Jones,76ers,Cavaliers,3,6.545624774601613
Jumaine Jones,76ers,Kings,2,7.242250778840589
Jumaine Jones,76ers,Pacers,3,5.063315384033604
Jumaine Jones,76ers,Hawks,5,7.310810986576286
Jumaine Jones,76ers,Bucks,2,5.239049752701749
Jumaine Jones,76ers,Celtics,7,6.956192555845135
Pat Garrity,Magic,Cavaliers,12,9.552267889487858
Pat Garrity,Magic,Raptors,13,10.654737134878062
Pat Garrity,Magic,Mavericks,10,8.228357470272371
Pat Garrity,Magic,Timberwolves,3,9.26778451318983
Pat Garrity,Magic,Pacers,8,8.730338861830155
Pat Garrity,Magic,Raptors,20,9.469521977831402
Paul Pierce,Celtics,Hawks,25,27.224508156714975
Paul Pierce,Celtics,Rockets,16,25.869076636263117
Paul Pierce,Celtics,Nuggets,28,27.217415304754596
Paul Pierce,Celtics,Timberwolves,42,27.40181737208055
Paul Pierce,Celtics,Pistons,28,26.36948318112347
Paul Pierce,Celtics,Pacers,18,26.940024780416948
Paul Pierce,Celtics,Cavaliers,22,26.383668885044223
Paul Pierce,Celtics,Trail Blazers,14,25.192935722734617
Paul Pierce,Celtics,Jazz,30,26.99439928423189
Chris Childs,Knicks,Bulls,3,5.496715955272556
Chris Childs,Knicks,Timberwolves,9,6.204377970037427
Chris Childs,Knicks,76ers,5,4.917506657321269
Chris Childs,Knicks,Bulls,4,5.047534220832283
Chris Childs,Knicks,Spurs,3,6.14133576756468
Chris Childs,Knicks,Lakers,6,5.242178833513474
Chris Childs,Raptors,Cavaliers,2,6.227231372615993
Chris Childs,Raptors,Knicks,12,6.004215352093286
Chris Childs,Raptors,Hawks,1,6.787530426554234
Chris Childs,Raptors,Nets,2,7.16657710656138
Chris Childs,Raptors,Wizards,11,6.158671164880296
Donnell Harvey,Mavericks,Nets,3,4.481666826457463
James Robinson,Magic,Warriors,8,8.007190643159099
John Wallace,Pistons,Nets,2,6.110349473661216
John Wallace,Pistons,Celtics,10,7.128497960697537
John Wallace,Pistons,Nets,10,6.988227851831287
Mookie Blaylock,Warriors,Suns,6,12.672325417101227
Mookie Blaylock,Warriors,Pacers,11,12.272000181212945
Mookie Blaylock,Warriors,Timberwolves,18,14.386318526849749
Mookie Blaylock,Warriors,Jazz,20,12.725125074218738
Mookie Blaylock,Warriors,Nets,20,13.246810174960224
Terry Davis,Nuggets,Spurs,2,2.7174242925298024
Jason Terry,Hawks,Wizards,13,21.702645090481163
Jason Terry,Hawks,Knicks,17,20.90356946540203
Jason Terry,Hawks,Raptors,19,20.157293497440406
Jason Terry,Hawks,Nets,18,20.450444572396236
Jason Terry,Hawks,Nuggets,10,22.02731726667337
Jason Terry,Hawks,Cavaliers,38,23.098265410827203
Toni Kukoc,76ers,Pistons,2,10.407616460713221
Toni Kukoc,76ers,Bulls,6,9.938731017089243
Toni Kukoc,76ers,Jazz,15,9.877263661313926
Toni Kukoc,76ers,Warriors,4,11.901743243333897
Toni Kukoc,76ers,Cavaliers,3,10.955304657428133
Toni Kukoc,76ers,Mavericks,25,11.192506381871596
Toni Kukoc,76ers,Rockets,8,8.915064524789972
Toni Kukoc,Hawks,Pacers,8,10.384763058134656
Alonzo Mourning,Heat,Bulls,12,18.070493247420284
Alonzo Mourning,Heat,Knicks,11,16.54642021026066
Alonzo Mourning,Heat,76ers,20,16.939652594188566
Alonzo Mourning,Heat,Magic,15,18.43220453011181
Duane Causwell,Heat,Hornets,6,3.260740526494292
Duane Causwell,Heat,Hawks,4,4.122858354046173
Duane Causwell,Heat,Hawks,2,2.3213947925489045
Duane Causwell,Heat,Bulls,2,4.251311070859757
Olumide Oyedeji,SuperSonics,Wizards,2,4.210084491715801
Dragan Tarlac,Bulls,Hawks,2,1.3202843067624173
Dragan Tarlac,Bulls,Hornets,2,1.7521306438870745
Jamaal Magloire,Hornets,Nets,8,6.268659716854717
Jamaal Magloire,Hornets,Bulls,9,6.777733960372878
Jamaal Magloire,Hornets,Hawks,5,6.605942750270252
Quincy Lewis,Jazz,Lakers,14,5.459043725935306
Quincy Lewis,Jazz,Bulls,9,5.115461305730054
Quincy Lewis,Jazz,Nets,3,5.143039248400907
Quincy Lewis,Jazz,Warriors,13,8.029636657972766
Quincy Lewis,Jazz,Knicks,3,3.654430471043179
Quincy Lewis,Jazz,Rockets,2,7.044584118870247
Ray Allen,Bucks,Pistons,12,20.639797097979105
Ray Allen,Bucks,Cavaliers,23,19.638984008258397
Ray Allen,Bucks,Magic,23,21.294659455626466
Ray Allen,Bucks,Cavaliers,23,21.247377803771904
Ray Allen,Bucks,Warriors,13,22.40107185958219
Ray Allen,Bucks,76ers,42,20.81710631334468
Ray Allen,Bucks,76ers,20,19.638984008258397
Ray Allen,Bucks,Heat,13,21.333273408823217
Ray Allen,Bucks,Kings,20,21.710745242132933
Wesley Person,Cavaliers,Bucks,24,11.156743794898148
Wesley Person,Cavaliers,Magic,2,8.491587559151569
Al Harrington,Pacers,Bulls,3,7.224665842909587
Al Harrington,Pacers,Celtics,6,8.17977212747316
Al Harrington,Pacers,Hawks,10,6.416922519172644
Al Harrington,Pacers,Suns,6,6.625752835774595
Bruce Bowen,Heat,Nets,3,7.3022651307230255
Bruce Bowen,Heat,Pistons,17,9.581281834502079
Bruce Bowen,Heat,Grizzlies,9,8.164382958274906
Bruce Bowen,Heat,Rockets,11,8.494573139730065
Bruce Bowen,Heat,Raptors,5,8.46462688519112
Bruce Bowen,Heat,Wizards,10,8.880712671697587
Bruce Bowen,Heat,Pistons,10,7.472481494128225
Bruce Bowen,Heat,Kings,12,9.904379163996857
Bruce Bowen,Heat,Hornets,8,6.794765733902295
Cedric Ceballos,Pistons,Grizzlies,6,9.833314855251214
Cedric Ceballos,Heat,Grizzlies,9,7.840356374467611
Chris Webber,Kings,Rockets,21,25.81945182169362
Chris Webber,Kings,Suns,2,29.28368368251933
Chris Webber,Kings,Timberwolves,21,27.2205901473026
Chris Webber,Kings,Trail Blazers,34,27.944012712685662
Chris Webber,Kings,Warriors,28,26.83287576863765
Chris Webber,Kings,Jazz,34,26.920346220386392
Chris Webber,Kings,Nuggets,41,28.105561377433048
Chris Webber,Kings,76ers,26,26.47983218460393
Chris Webber,Kings,Rockets,28,29.22064148004658
Chris Webber,Kings,Timberwolves,20,27.828170853095408
Chris Webber,Kings,Trail Blazers,20,26.743037005020817
Jeff Foster,Pacers,Hornets,2,6.083485827692716
Jeff Foster,Pacers,Bulls,10,5.121286691168763
Jeff Foster,Pacers,Kings,2,6.06063242511415
Jeff Foster,Pacers,Bulls,15,5.983404518720645
Jeff Foster,Pacers,Wizards,8,5.449902025926489
Matt Geiger,76ers,Wizards,2,8.419003130150465
Matt Geiger,76ers,Pacers,9,7.948542839829052
Arvydas Sabonis,Trail Blazers,Warriors,13,11.873745491058152
Arvydas Sabonis,Trail Blazers,Magic,16,12.296924129525
Ron Mercer,Bulls,Magic,21,22.834009279288672
Ron Mercer,Bulls,Hawks,19,23.01841134661462
Ron Mercer,Bulls,Heat,27,22.202000324219874
